#OTU ID	ESSE.222.0472	ESSE.222.0486	ESSE.222.0471	ESSE.222.0484	ESSE.222.0492	ESSE.222.0480	ESSE.222.0482	ESSE.222.0466	ESSE.222.0469	ESSE.222.0475	ESSE.222.0487	ESSE.222.0476	ESSE.222.0493	ESSE.222.0488	ESSE.222.0468	ESSE.222.0478	ESSE.222.0489	ESSE.222.0479	ESSE.222.0467	ESSE.222.0481	ESSE.222.0490	ESSE.222.0474	ESSE.222.0483	ESSE.222.0485	ESSE.222.0465	ESSE.222.0477	ESSE.222.0491	ESSE.222.0464	ESSE.222.0470	ESSE.222.0473
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter;s__Janibacter limosus_A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter_A;s__Janibacter_A massiliensis	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Dermatophilaceae;g__Kytococcus;s__Kytococcus sedentarius	0.000000	0.000000	0.000000	0.000000	0.000000	0.003632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002851	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Dermatophilaceae;g__Marihabitans;s__Marihabitans melonis	0.000000	0.000050	0.000040	0.000000	0.000000	0.000240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000380	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinimicrobium;s__Ornithinimicrobium pekingense	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Dermatophilaceae;g__Yimella;s__Yimella lutea	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium flaccumfaciens	0.000000	0.000000	0.000000	0.000000	0.000270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium sp001865065	0.000000	0.000000	0.000000	0.000000	0.000480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium sp003234795	0.000000	0.000000	0.000000	0.000000	0.000120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium sp003989515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium sp015350975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium sp001421165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Gulosibacter;s__Gulosibacter sp900626105	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.002010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Gulosibacter;s__Gulosibacter sp904848455	0.000320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium algeriense	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium aurum	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000450	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium dextranolyticum	0.000000	0.000000	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium lacticum	0.000000	0.000000	0.000000	0.000250	0.000000	0.000000	0.000000	0.000000	0.000080	0.000000	0.001511	0.000000	0.000000	0.006013	0.000000	0.000000	0.000000	0.000000	0.000000	0.001901	0.000800	0.000000	0.000000	0.000310	0.000000	0.000000	0.000000	0.000000	0.000040	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium oleivorans_B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000220	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium profundi	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp001866135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp001878835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000160	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp003248655	0.000000	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp007679045	0.000000	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp015707995	0.000000	0.000000	0.000000	0.000050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium yannicii_A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Auritidibacter;s__Auritidibacter ignavus	0.000000	0.000000	0.000000	0.000000	0.002961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000110	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus sp000224415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000110	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus terreus	0.000250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000000	0.000000	0.000060	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter soli	0.000000	0.000000	0.000000	0.000000	0.000000	0.000060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter sp002979865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria marina	0.000000	0.000000	0.000060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005742	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria marina_A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002881	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria palustris	0.001441	0.000020	0.000000	0.000000	0.000090	0.019169	0.000000	0.000000	0.000070	0.000000	0.000961	0.000000	0.000000	0.000000	0.000130	0.018778	0.000000	0.000000	0.000000	0.000000	0.001461	0.000000	0.000000	0.000000	0.000160	0.004632	0.000000	0.000000	0.000080	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rhizophila	0.000000	0.000000	0.000410	0.000000	0.000080	0.013106	0.000000	0.000190	0.000460	0.001921	0.000000	0.000000	0.000130	0.000000	0.000000	0.013055	0.000000	0.000580	0.000940	0.001751	0.000000	0.000000	0.000120	0.000000	0.000000	0.003101	0.000000	0.002421	0.000520	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rhizophila_A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000270	0.000000	0.000210	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rosea	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000830	0.000000	0.000000	0.000590	0.000000	0.000150	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria salsicia	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000040	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria tytonis	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000040	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus cohnii	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus endophyticus	0.000350	0.000120	0.000000	0.000260	0.000000	0.000970	0.005091	0.000030	0.000240	0.000000	0.000000	0.000070	0.000000	0.000000	0.000000	0.000410	0.004071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000210	0.000000	0.000460	0.000000	0.000110	0.000190	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus flavus	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000000	0.000270	0.000000	0.000000	0.000000	0.000740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000350	0.000000	0.000040	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus	0.003352	0.001310	0.000200	0.002861	0.000440	0.002101	0.069523	0.000310	0.002701	0.005863	0.013959	0.000870	0.000000	0.038107	0.000920	0.001791	0.054276	0.000600	0.003632	0.008585	0.005883	0.000000	0.000000	0.002541	0.000230	0.000960	0.000000	0.001360	0.002171	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus lylae	0.001151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001251	0.000000	0.000000	0.000410	0.000000	0.000000	0.000000	0.000000	0.000060	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia halotolerans	0.000000	0.000000	0.000000	0.000000	0.000000	0.000080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia lacusekhoensis	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia massiliensis	0.000000	0.000000	0.000000	0.000040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Pseudoglutamicibacter;s__Pseudoglutamicibacter cumminsii_A	0.000770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia aeria	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia amarae	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia dentocariosa	0.000000	0.000000	0.000080	0.000100	0.000290	0.000000	0.000000	0.000000	0.000210	0.000000	0.000000	0.000000	0.000320	0.000000	0.000630	0.000000	0.001020	0.000000	0.000440	0.036710	0.000000	0.000000	0.000350	0.000000	0.000460	0.000000	0.001560	0.000020	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae	0.000000	0.000000	0.000060	0.000050	0.000000	0.000000	0.000000	0.000000	0.000000	0.003522	0.000000	0.000000	0.000000	0.001191	0.000000	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000000	0.000000	0.000040	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa	0.000000	0.000000	0.000000	0.000000	0.000870	0.000000	0.000000	0.000000	0.000000	0.024462	0.000750	0.000000	0.000000	0.000950	0.010125	0.000000	0.000000	0.000000	0.000000	0.094922	0.000000	0.000000	0.000000	0.000000	0.000780	0.000000	0.000640	0.000000	0.000100	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000170	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_B	0.000000	0.000000	0.000000	0.000000	0.000480	0.000000	0.000000	0.000000	0.000000	0.015548	0.000000	0.000000	0.000000	0.000000	0.006073	0.000000	0.000000	0.000000	0.000000	0.061694	0.000000	0.000000	0.000000	0.000000	0.000420	0.000000	0.000000	0.000000	0.000000	0.000000
d__Bacteria;p__Actinobacteriota;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp001808955	0.000000	0.000010	0.000000	0.000120	0.000860	0.000000	0.000000	0.000000	0.000000	0.029214	0.000630	0.000000	0.000000	0.000000	0.011536	0.000000	0.000300	0.000000	0.000000	0.114993	0.000000	0.000000	0.000000	0.000000	0.000790	0.000000	0.000700	0.000000	0.000080	0.000000
